ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45732985,324073.5,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,447460 km,4,Automatic,Front,4-May,Left wheel,Orange,4
45814752,351380.5,-,MITSUBISHI,Pajero IO,1999,Jeep,No,Petrol,1.8,155000 km,4,Automatic,4x4,4-May,Left wheel,White,4
45772382,201731.5,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202 km,6,Automatic,Rear,4-May,Left wheel,Black,12
45815453,1286.5,765,LEXUS,NX 200,2015,Jeep,Yes,Petrol,2,76021 km,4,Automatic,Front,4-May,Left wheel,Black,12
45509222,963090.5,639,BMW,328,2014,Sedan,Yes,Petrol,2.0 Turbo,47000 km,4,Automatic,Rear,4-May,Left wheel,Silver,8
45759472,19505,753,HYUNDAI,Sonata,2012,Jeep,Yes,Hybrid,2.4,123862 km,4,Automatic,Front,4-May,Left wheel,White,0
45095253,435750,-,TOYOTA,Prius,2007,Sedan,No,Petrol,1.5,288166 km,4,Automatic,Front,4-May,Left wheel,White,4
45802106,1727603.5,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,129841 km,4,Automatic,Front,4-May,Left wheel,Black,4
45631361,39051.5,1104,BMW,X5,2015,Jeep,Yes,Diesel,3,196614 km,6,Automatic,4x4,4-May,Left wheel,Black,0
45325339,650761.5,308,TOYOTA,Prius,2014,Sedan,No,Hybrid,1.8,90000 km,4,Tiptronic,Front,4-May,Left wheel,Blue,8
45806404,585689.5,-,TOYOTA,Corolla,2007,Minivan,No,Diesel,2.2 Turbo,188000 km,4,Manual,Front,4-May,Left wheel,Grey,6
45787375,780905.5,-,MITSUBISHI,Pajero MONTERO,2003,Jeep,No,Petrol,3.8,312000 km,6,Tiptronic,4x4,4-May,Left wheel,Black,2
45787414,332000,-,NISSAN,Tiida,2008,Hatchback,No,Petrol,1.5,1400 km,4,Variator,Front,4-May,Right-hand drive,Silver,2
44348613,1327502,-,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,62000 km,4,Automatic,Front,4-May,Left wheel,White,12
45800958,442514.5,-,TOYOTA,Mark X,2004,Sedan,No,Petrol,2.5,138000 km,6,Tiptronic,Rear,4-May,Right-hand drive,White,12
45775958,559627.5,-,BMW,X5,2003,Jeep,Yes,CNG,3,178942 km,6,Tiptronic,Front,4-May,Left wheel,Black,8
45767096,559627.5,645,HYUNDAI,Elantra,2011,Sedan,No,Petrol,1.8,152493 km,4,Automatic,Front,4-May,Left wheel,Sky blue,4
45760764,169195.5,1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,39814 km,6,Automatic,Rear,4-May,Left wheel,Black,0
45792855,676782,-,TOYOTA,Camry,2008,Sedan,Yes,Hybrid,2.4,236190 km,4,Automatic,Front,4-May,Left wheel,Grey,10
45769734,35773,259,CHEVROLET,Volt,2014,Jeep,Yes,Hybrid,1.4,133195 km,4,Automatic,Front,4-May,Left wheel,Black,0
45801970,696287,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,41279 km,4,Automatic,Front,4-May,Left wheel,White,4
45442561,501071,843,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,172100 km,4,Tiptronic,Front,4-May,Left wheel,Brown,12
43611740,1106265.5,1091,TOYOTA,Camry SE,2016,Sedan,Yes,Petrol,2.5,52359 km,4,Automatic,Front,4-May,Left wheel,Carnelian red,8
45809132,1055760,833,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2.2,70000 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45763707,48804,934,MAZDA,1000,2015,Sedan,Yes,Petrol,2.5,142800 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45429936,3383868.5,1356,LEXUS,GX 460,2014,Jeep,Yes,Petrol,4.6,71000 km,8,Tiptronic,4x4,4-May,Left wheel,Black,0
45616101,26020.5,642,SUZUKI,SX4,2012,Sedan,Yes,Petrol,2,267184 km,4,Automatic,4x4,4-May,Left wheel,Black,0
45640835,45567,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4,Automatic,Front,4-May,Left wheel,Black,12
45758958,65072,-,TOYOTA,VOXY,2003,Minivan,No,Petrol,2.0 Turbo,6768388 km,4,Automatic,Front,>5,Left wheel,Silver,4
45768973,728823,-,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2.0 Turbo,94000 km,4,Tiptronic,Front,4-May,Left wheel,Black,12
45802259,1535500,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,120804 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45788528,207500,-,NISSAN,Skyline,2003,Sedan,No,Petrol,2.5,117000 km,6,Automatic,Rear,4-May,Right-hand drive,Silver,3
45813968,253772.5,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,197044 km,6,Automatic,4x4,4-May,Left wheel,Grey,12
45758421,911049.5,777,TOYOTA,RAV 4,2014,Jeep,Yes,Petrol,2.5,153312 km,4,Automatic,Front,4-May,Left wheel,Black,0
45660982,9130,919,BMW,X5,2012,Jeep,Yes,Diesel,3,273962 km,6,Automatic,4x4,4-May,Left wheel,White,0
45280588,754843.5,308,TOYOTA,Prius C,2014,Sedan,Yes,Hybrid,1.8,112000 km,4,Tiptronic,Front,4-May,Left wheel,Orange,12
45732857,416494,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,517559 km,4,Automatic,Front,4-May,Left wheel,Orange,4
45785573,325360,-,NISSAN,Tiida,2005,Hatchback,Yes,Petrol,1.5,132000 km,4,Variator,Front,4-May,Right-hand drive,Silver,8
45683824,689771.5,1017,HYUNDAI,Elantra,2017,Sedan,No,Petrol,2,22000 km,4,Tiptronic,Front,4-May,Left wheel,Grey,0
45773537,429483.5,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,0 km,4,Automatic,Front,4-May,Left wheel,Black,12
45642726,19505,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,367720 km,4,Automatic,Front,4-May,Left wheel,White,0
45809087,247298.5,966,DAEWOO,Lacetti,2009,Sedan,Yes,Diesel,2,75644 km,4,Automatic,Front,4-May,Left wheel,Silver,4
44779724,546638,-,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,154000 km,4,Automatic,Front,4-May,Right-hand drive,White,2
45675113,234267.5,-,HONDA,Cr-v,1997,Jeep,No,Petrol,2,230000 km,4,Automatic,Front,4-May,Right-hand drive,Silver,2
45631971,6515.5,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,339920 km,4,Automatic,Front,4-May,Left wheel,White,0
45655076,13031,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8,Automatic,4x4,4-May,Left wheel,Black,0
45656628,104123.5,574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,210758 km,4,Automatic,Front,4-May,Left wheel,Silver,0
45548704,1756985.5,-,LAND ROVER,Range Rover Evoque 2.0,2015,Jeep,Yes,Petrol,2.0 Turbo,42450 km,4,Tiptronic,4x4,4-May,Left wheel,Grey,12
45793881,299339.5,1286,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,56327 km,4,Automatic,Front,4-May,Left wheel,White,4
45808982,370927,531,CHEVROLET,Aveo,2012,Hatchback,Yes,Petrol,1.6,49126 km,4,Automatic,Front,4-May,Left wheel,Black,4
45803217,623952.5,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,93865 km,4,Automatic,Front,4-May,Left wheel,Golden,4
45642679,156164.5,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4,Automatic,Front,4-May,Left wheel,White,12
44765681,663751,-,LEXUS,RX 350,2008,Jeep,Yes,Petrol,3.5,163000 km,6,Tiptronic,4x4,4-May,Left wheel,Silver,8
45803176,481566,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,275877 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45782321,780905.5,562,VOLKSWAGEN,Jetta,2015,Sedan,No,Petrol,1.4 Turbo,70000 km,4,Tiptronic,Front,4-May,Left wheel,Black,6
45797272,813939.5,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,104022 km,4,Automatic,Front,4-May,Left wheel,White,4
45760560,924039,1399,TOYOTA,RAV 4,2010,Jeep,No,Petrol,3.5,160000 km,6,Automatic,Front,4-May,Left wheel,Silver,8
45784918,46106.5,-,BMW,X1,2009,Hatchback,No,Diesel,2.0 Turbo,215000 km,4,Manual,Rear,4-May,Left wheel,Black,8
45782203,937070,-,MERCEDES-BENZ,GLK 350,2011,Jeep,Yes,Petrol,3.5,11111 km,6,Tiptronic,Rear,4-May,Left wheel,Black,8
44922270,702802.5,382,HYUNDAI,Sonata Limited,2014,Sedan,Yes,Hybrid,2.4,73825 km,4,Automatic,Front,4-May,Left wheel,Black,8
45614804,806926,-,MITSUBISHI,L 200,2006,Pickup,No,Diesel,2.5 Turbo,50000 km,4,Manual,4x4,4-May,Left wheel,Black,0
45793437,415000,419,NISSAN,Note,2013,Hatchback,No,Petrol,1.2,90000 km,3,Variator,Front,4-May,Left wheel,Silver,2
45809845,748369.5,584,TOYOTA,Prius,2014,Sedan,No,Petrol,1.8,187200 km,4,Automatic,Front,4-May,Left wheel,Blue,8
45656271,19505,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,202864 km,4,Automatic,Front,4-May,Left wheel,Blue,0
45812751,26020.5,1080,CHEVROLET,Traverse,2014,Jeep,Yes,Petrol,3.6,151358 km,6,Automatic,Front,4-May,Left wheel,Red,12
45229113,12364095,-,MERCEDES-BENZ,AMG GT S,2015,Coupe,Yes,Petrol,4.0 Turbo,20000 km,8,Tiptronic,Rear,2-Mar,Left wheel,White,16
45774092,234267.5,1108,FORD,Mustang,2014,Sedan,Yes,Petrol,3.7,167046 km,6,Automatic,Rear,4-May,Left wheel,White,12
45433610,494555.5,649,HONDA,FIT,2010,Hatchback,No,Petrol,1.5,129000 km,4,Automatic,Front,4-May,Left wheel,Blue,0
45809369,1295256.5,400,HONDA,FIT,2018,Universal,Yes,Hybrid,1.5,57809 km,4,Automatic,Front,4-May,Left wheel,Black,4
45775724,377442.5,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,150000 km,4,Variator,Front,4-May,Left wheel,Green,2
45798049,492356,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,118698 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45766186,16268,738,CHEVROLET,1500,2017,Jeep,Yes,Petrol,1.4,96792 km,4,Automatic,Front,4-May,Left wheel,Black,12
45768497,97608,1466,FORD,F150,2014,Sedan,Yes,Petrol,5,170541 km,8,Automatic,Rear,4-May,Left wheel,Silver,12
45755624,650761.5,761,FORD,Tourneo Connect,2010,Goods wagon,No,Diesel,1.8 Turbo,132000 km,4,Manual,Front,4-May,Left wheel,White,6
45442446,409978.5,781,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,2.5,111001 km,4,Tiptronic,Front,4-May,Left wheel,Grey,10
45780665,240783,-,VOLVO,S80,1999,Sedan,Yes,Petrol,2.4,350000 km,5,Automatic,Front,4-May,Left wheel,Silver,6
45801406,650761.5,730,HYUNDAI,Accent,2016,Sedan,Yes,Diesel,1.6,32104 km,4,Automatic,Front,4-May,Left wheel,White,4
45651135,149690.5,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4,Automatic,Front,4-May,Left wheel,White,12
45773555,520576,528,FORD,Fiesta,2014,Sedan,Yes,Petrol,1.6,91125 km,4,Automatic,Front,4-May,Left wheel,Grey,0
45733704,2064666.5,1079,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,77130 km,4,Automatic,Front,4-May,Left wheel,Blue,4
45742675,546638,-,TOYOTA,Prius,2007,Sedan,Yes,Hybrid,1.5,144000 km,4,Tiptronic,Front,4-May,Left wheel,Grey,0
45596006,1145317,1017,HYUNDAI,Tucson Se,2017,Jeep,No,Petrol,2,60704 km,4,Automatic,Front,4-May,Left wheel,Black,10
45813618,390432,463,TOYOTA,Prius,2018,Sedan,Yes,Hybrid,1.8,44114 km,4,Automatic,Front,4-May,Left wheel,Silver,12
45813815,351380.5,-,FORD,Transit,2001,Microbus,No,Diesel,2.0 Turbo,179000 km,4,Manual,Front,4-May,Left wheel,Blue,2
45797231,468535,966,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,2,183222 km,4,Automatic,Front,4-May,Left wheel,White,4
45788014,676782,-,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,230400 km,4,Tiptronic,Front,4-May,Left wheel,Black,6
44075364,1041193.5,769,MERCEDES-BENZ,Sprinter 313CDI,2011,Goods wagon,No,Diesel,2.2 Turbo,260000 km,4,Manual,Rear,4-May,Left wheel,White,2
45758459,39051.5,1533,DODGE,Journey,2016,Jeep,Yes,Petrol,3.6,174730 km,6,Automatic,Front,4-May,Left wheel,Black,12
45474127,611710,-,DODGE,Dart,2013,Sedan,No,Petrol,2,152000 km,4,Tiptronic,Front,4-May,Left wheel,Black,8
45792892,377442.5,644,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,77906 km,4,Automatic,Front,4-May,Left wheel,Black,4
45765506,65072,2018,TOYOTA,Tundra,2015,Jeep,Yes,Petrol,5.7,128000 km,8,Automatic,4x4,4-May,Left wheel,White,12
45788872,715833.5,584,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,98400 km,4,Automatic,Front,4-May,Left wheel,Grey,8
45759967,1691913.5,456,TOYOTA,Camry XLEi,2015,Sedan,Yes,Hybrid,2.5,134000 km,6,Automatic,Rear,4-May,Left wheel,Black,12
45641925,16268,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45789949,435999,683,KIA,SOUL,2010,Sedan,Yes,Petrol,1.6,56864 km,4,Automatic,Front,4-May,Left wheel,Black,4
45809021,381717,308,TOYOTA,Aqua,2015,Hatchback,Yes,Hybrid,1.5,143876 km,4,Automatic,Front,4-May,Left wheel,White,4
45810946,136659.5,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,127061 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45815376,845977.5,-,NISSAN,Murano,2005,Jeep,Yes,CNG,3.5,155200 km,6,Automatic,4x4,4-May,Left wheel,Silver,8
43860356,1226408,595,RENAULT,Captur QM3 Samsung,2015,Jeep,No,Diesel,1.5 Turbo,56000 km,4,Tiptronic,Front,4-May,Left wheel,Black,8
45760542,1002142,779,TOYOTA,RAV 4,2013,Jeep,No,Petrol,2.5,52000 km,4,Automatic,4x4,4-May,Left wheel,Black,12
45792321,800410.5,890,KIA,Optima,2016,Sedan,Yes,Petrol,2,27334 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45802915,1731380,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,129388 km,4,Automatic,Front,4-May,Left wheel,Grey,4
44348840,728823,-,FIAT,500L,2013,Jeep,No,Petrol,1.4,105445 km,4,Tiptronic,Front,4-May,Left wheel,Black,12
45781828,4099660.5,1356,LEXUS,GX 460,2014,Jeep,Yes,Petrol,4.6,76000 km,8,Tiptronic,4x4,4-May,Left wheel,Grey,12
45803937,983010.5,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,60781 km,4,Automatic,Front,4-May,Left wheel,White,4
45797992,652297,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,104282 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45772672,32536,878,TOYOTA,Corolla,2009,Hatchback,Yes,Petrol,1.8,324520 km,4,Automatic,Front,4-May,Left wheel,Grey,12
41496435,1037.5,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.5,189000 km,4,Tiptronic,Front,4-May,Right-hand drive,Blue,4
45806840,767874.5,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,107000 km,4,Tiptronic,Front,4-May,Left wheel,Silver,12
45804293,637730.5,1268,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,164000 km,4,Variator,Front,4-May,Right-hand drive,White,8
45730059,1074393.5,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,113000 km,4,Automatic,Front,4-May,Left wheel,White,4
45789828,689771.5,-,HYUNDAI,Sonata,2011,Sedan,No,Petrol,2.4,120000 km,4,Tiptronic,Front,4-May,Left wheel,Blue,12
45804824,1420960,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,119401 km,4,Automatic,Front,4-May,Left wheel,White,4
45776469,559627.5,-,VOLKSWAGEN,Caddy,2008,Goods wagon,No,Diesel,2,218000 km,4,Manual,Front,2-Mar,Left wheel,Blue,4
45646634,19505,642,AUDI,Q5,2012,Jeep,Yes,Petrol,2,340106 km,4,Automatic,4x4,4-May,Left wheel,White,0
45757185,39051.5,1325,BUICK,Century,2019,Sedan,Yes,Petrol,2.5,2642 km,4,Automatic,4x4,4-May,Left wheel,Black,12
45806216,845977.5,-,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,150400 km,4,Automatic,Front,4-May,Left wheel,Silver,6
45797542,1540687.5,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,168645 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45776830,559627.5,639,FORD,Focus,2014,Sedan,Yes,Petrol,2,43000 km,4,Automatic,Front,4-May,Left wheel,Black,10
45768968,16268,645,TOYOTA,Prius,2011,Jeep,Yes,Hybrid,1.8,146184 km,4,Automatic,Front,4-May,Left wheel,White,12
45809915,1285089,584,HONDA,Civic,2014,Sedan,Yes,Petrol,1.8,76989 km,4,Automatic,Front,4-May,Left wheel,White,4
45733405,2064666.5,891,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2,106000 km,4,Automatic,Front,4-May,Left wheel,Black,4
45678105,546638,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,185000 km,4,Variator,Front,4-May,Right-hand drive,White,4
45239809,650761.5,-,TOYOTA,Land Cruiser,1993,Jeep,Yes,Diesel,4.2,126000 km,6,Manual,4x4,4-May,Left wheel,Green,0
45590815,286308.5,-,OPEL,Astra,2000,Hatchback,Yes,Petrol,1.6,111111 km,4,Manual,Front,4-May,Left wheel,Green,0
45800568,624699.5,-,BMW,X5,2000,Jeep,Yes,Petrol,4.4,250000 km,8,Tiptronic,4x4,4-May,Left wheel,Black,4
45763861,26020.5,645,HYUNDAI,Elantra,2011,Jeep,Yes,Petrol,1.8,172502 km,4,Automatic,Front,4-May,Left wheel,Black,12
45764869,26020.5,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,318285 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45757881,221236.5,-,OPEL,Corsa,2000,Sedan,No,Petrol,1.2,0 km,4,Manual,Front,4-May,Left wheel,Silver,2
45797228,468535,966,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,2,139448 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45661660,22783.5,1018,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3,251120 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45793339,234267.5,-,OPEL,Astra,1998,Hatchback,No,Petrol,1.6,211000 km,4,Manual,Front,4-May,Left wheel,Blue,2
45776746,858967,753,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.4,198400 km,4,Automatic,Front,4-May,Left wheel,Red,0
45772643,52041,2705,TOYOTA,Highlander,2005,Jeep,Yes,Petrol,3.3,244283 km,6,Automatic,Front,4-May,Left wheel,Black,12
45809581,515928,585,CHEVROLET,Cruze,2013,Sedan,Yes,Petrol,1.8,114335 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45807588,455504,-,NISSAN,Tiida,2009,Hatchback,No,Petrol,1.5,106000 km,4,Variator,Front,4-May,Right-hand drive,White,2
45804467,1074393.5,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,94131 km,4,Automatic,Front,4-May,Left wheel,Blue,4
45812732,130144,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,55811 km,4,Automatic,Front,4-May,Left wheel,Black,12
45796974,454217.5,1185,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,85678 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45816418,2147459,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,220000 km,8,Tiptronic,4x4,4-May,Left wheel,White,0
45798466,1041193.5,642,VOLKSWAGEN,Tiguan,2012,Jeep,Yes,Petrol,2,98000 km,4,Tiptronic,4x4,4-May,Left wheel,White,12
45793251,585689.5,1017,CHEVROLET,Orlando,2017,Jeep,Yes,Petrol,2,27992 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45793570,273194.5,961,CHEVROLET,Captiva,2009,Jeep,Yes,Diesel,2,51480 km,4,Automatic,Front,4-May,Left wheel,Black,4
45773198,16268,2476,NISSAN,Maxima,2001,Sedan,Yes,Petrol,3,434514 km,6,Automatic,Front,4-May,Left wheel,White,12
45720361,937070,-,CHRYSLER,300 LIMITED,2011,Sedan,Yes,Petrol,3.6,130000 km,6,Tiptronic,Rear,4-May,Left wheel,Black,6
45523729,1028162.5,-,MERCEDES-BENZ,CLS 55 AMG,2006,Sedan,Yes,Petrol,5.5,180000 km,8,Tiptronic,Rear,4-May,Left wheel,Grey,8
45791262,2147459,-,BMW,535 I,2014,Sedan,Yes,Petrol,3.0 Turbo,53065 km,6,Tiptronic,Rear,4-May,Left wheel,Silver,12
45656726,16268,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,267165 km,4,Automatic,Front,4-May,Left wheel,White,12
45802473,755756.5,528,HYUNDAI,I30,2014,Hatchback,Yes,Diesel,1.6,208791 km,4,Automatic,Front,4-May,Left wheel,White,4
45218851,344906.5,966,DODGE,Caliber,2009,Sedan,No,Petrol,2,240000 km,4,Automatic,Front,4-May,Left wheel,Black,8
45771470,2264572,1360,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,202651 km,8,Automatic,4x4,4-May,Left wheel,Black,0
45773575,10416.5,607,TOYOTA,Camry,2019,Jeep,Yes,Hybrid,2.5,56834 km,4,Automatic,Front,4-May,Left wheel,Black,12
45624756,1223378.5,1058,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,205250 km,6,Automatic,4x4,4-May,Left wheel,Silver,12
44918942,455504,-,TOYOTA,Prius,2006,Hatchback,Yes,Hybrid,1.5,168000 km,4,Variator,Front,4-May,Left wheel,Carnelian red,10
45732747,442514.5,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,343047 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45638738,136659.5,530,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,153888 km,4,Automatic,4x4,4-May,Left wheel,White,0
45635144,26020.5,640,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Diesel,2,142515 km,4,Automatic,Front,4-May,Left wheel,White,12
45435759,1080245,749,HYUNDAI,Tucson,2014,Jeep,Yes,Petrol,2.4,70000 km,4,Tiptronic,4x4,4-May,Left wheel,Grey,6
45810892,10416.5,650,CHEVROLET,Cruze,2016,Sedan,Yes,Petrol,1.4,133346 km,4,Automatic,Front,4-May,Left wheel,Brown,12
45368790,286308.5,-,OPEL,Astra,1998,Universal,No,CNG,1.6,256000 km,4,Manual,Front,4-May,Left wheel,Silver,4
45787547,585689.5,-,VOLKSWAGEN,Passat 2.0 tfsi,2007,Sedan,Yes,Petrol,2.0 Turbo,197548 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45646500,26020.5,1055,MERCEDES-BENZ,C 300,2013,Sedan,Yes,Petrol,3.5,105014 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45777011,650761.5,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,131638 km,4,Automatic,Front,4-May,Left wheel,Golden,0
45766985,325360,-,NISSAN,Teana,2005,Sedan,No,Petrol,2.4,74400 km,6,Automatic,Front,4-May,Right-hand drive,Silver,6
45798509,650761.5,640,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2,113000 km,4,Tiptronic,Front,4-May,Left wheel,Silver,4
45329787,227752,-,TOYOTA,Vitz,2000,Hatchback,Yes,Petrol,1,0 km,4,Automatic,Front,4-May,Right-hand drive,Silver,2
45787421,2472819,1104,BMW,X5,2015,Jeep,Yes,Petrol,3,143000 km,6,Tiptronic,4x4,4-May,Left wheel,Blue,16
45814994,273319,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,272781 km,4,Automatic,Front,4-May,Left wheel,Black,12
45788674,891503,585,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,123000 km,4,Automatic,Front,4-May,Left wheel,Black,0
45768989,689771.5,-,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,120000 km,4,Automatic,Front,4-May,Left wheel,Silver,4
44232129,429483.5,1267,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,77000 km,4,Automatic,Front,4-May,Right-hand drive,Black,10
45327807,195216,-,OPEL,Astra,1998,Sedan,No,Petrol,1.6,11111 km,4,Manual,Front,4-May,Left wheel,White,4
39692498,10375,-,TOYOTA,Land Cruiser Prado,2015,Jeep,No,Diesel,3,80000 km,4,Automatic,4x4,4-May,Left wheel,Black,8
45732632,618723.5,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,283593 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45786049,156164.5,-,OPEL,Vectra,1997,Goods wagon,No,Petrol,1.6,111111 km,4,Manual,Front,4-May,Left wheel,Grey,2
45238260,885029,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,12300 km,4,Tiptronic,Front,4-May,Left wheel,Black,12
45801602,841039,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,106400 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45730077,2369982,971,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,2.2,55510 km,4,Automatic,Front,4-May,Left wheel,White,4
45710520,1145317,-,TOYOTA,Land Cruiser,2002,Jeep,Yes,Petrol,4.7,196000 km,8,Automatic,4x4,4-May,Left wheel,Grey,4
45762580,113876,751,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,126690 km,4,Automatic,Front,4-May,Left wheel,Silver,0
45814770,416494,-,MITSUBISHI,Montero,2000,Jeep,Yes,CNG,3.5,22300 km,6,Tiptronic,4x4,4-May,Left wheel,White,8
45793707,208247,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,54647 km,4,Automatic,Front,4-May,Left wheel,White,4
45793326,481566,489,CHEVROLET,Spark,2016,Sedan,Yes,Petrol,1,33492 km,4,Automatic,Front,4-May,Left wheel,White,4
45813915,3237,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Petrol,3.5,242685 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45808584,266803.5,1946,AUDI,RS6,2017,Sedan,Yes,Petrol,4,34483 km,8,Automatic,4x4,4-May,Left wheel,Grey,12
45660977,689771.5,915,BMW,X5,2014,Jeep,Yes,Diesel,3,110715 km,6,Automatic,4x4,4-May,Left wheel,White,0
45803936,731811,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,149800 km,4,Automatic,Front,4-May,Left wheel,Blue,4
